id,budget,revenue
966047,0,Não Informado
966009,0,0
962314,2300000,0
968185,0,0
968141,0,0
968169,N/A,0
968280,0,0
968263,0,0
967995,0,0
967936,0,0
967929,0,0
967917,13000,0
968098,0,Não Informado
968119,0,0
968123,0,0
968035,0,0
968033,0,0
968558,0,0
968551,0,0
968569,0,0
968655,0,0
968640,0,0
968625,0,0
968387,0,0
968354,0,0
968456,0,Unknown
968483,0,0
968490,0,0
967912,0,0
967348,0,0
967311,0,0
967312,0,Não Informado
967237,0,0
967244,0,0
967230,0,0
967248,0,Não Informado
967253,0,0
967190,0,0
967189,N/A,0
967186,0,0
967211,0,0
967217,0,0
967747,N/A,Unknown
967742,0,0
967775,0,0
967780,0,0
967900,0,0
967905,0,0
967847,0,0
967831,0,0
967654,0,0
967542,0,0
967637,0,Unknown
967571,100000,0
967582,N/A,0
963413,1800,0
963355,0,0
963320,N/A,0
963167,0,0
963188,2500,0
963853,$ 78500,0
963860,0,0
963865,N/A,0
963840,628835,0
963923,0,0
963925,500,0
963935,0,0
963637,0,0
963598,0,0
963610,0,0
963739,0,0
963764,0,0
962687,N/A,0
962688,0,0
962614,0,0
962394,$ 10000,0
962319,0,0
962318,1200000,0
962427,0,0
962422,10000,0
963074,0,0
963059,0,0
963020,0,0
962872,0,0
962882,0,0
962855,0,0
962829,0,0
962838,0,0
965043,0,0
965040,0,0
965037,0,0
965049,N/A,0
965053,0,0
965055,0,0
965061,N/A,0
965027,0,0
965006,0,0
965017,0,0
965020,N/A,0
965146,0,0
965152,0,0
965160,0,0
965166,0,0
964863,0,0
964812,0,0
964960,N/A,0
964971,0,0
964927,0,-20511
964911,0,0
964920,0,0
965175,0,0
965428,0,0
965453,0,0
965455,0,0
965457,0,0
965375,0,0
965402,0,0
965404,0,0
965548,0,0
965361,0,0
965233,0,0
965251,0,0
965228,0,0
965226,0,0
965187,25000,0
965198,0,0
965224,0,0
965183,0,0
965202,705699,0
965204,0,0
965216,0,0
965219,0,0
964202,0,Unknown
964218,0,0
964222,0,0
964224,0,0
964318,3000000,0
964315,0,0
964258,0,0
964137,0,0
964077,0,0
964089,0,0
964091,1000,0
964622,0,0
964573,0,0
964682,0,0
964675,0,0
964702,0,0
964420,0,0
964443,4000,0
964392,0,0
964364,0,0
964382,0,0
964490,0,Não Informado
964511,0,0
972912,0,0
972913,N/A,0
972909,0,0
972903,0,0
973020,0,0
973030,0,0
973037,0,0
972675,0,0
972740,0,0
972823,0,0
972804,0,0
972797,0,0
972798,0,0
973313,0,0
973249,0,0
973337,0,0
973042,0,0
973158,0,0
973146,0,0
973163,0,0
972159,0,0
972116,0,0
972119,0,0
972231,0,0
972256,0,0
972207,0,0
971964,0,0
971965,0,Unknown
971989,0,Unknown
971913,0,0
972046,250000,0
972021,0,0
972516,0,0
972529,0,0
972530,0,Não Informado
972537,N/A,0
972488,0,0
972490,N/A,0
972614,N/A,0
972583,0,0
972282,0,0
972423,0,Não Informado
972361,N/A,0
972435,0,0
972402,0,10000000
972403,0,Não Informado
974473,0,Não Informado
974476,0,0
974470,0,0
974466,0,0
974439,0,Não Informado
974453,30000000,0
974574,0,0
974284,0,0
974300,0,0
974304,0,0
974214,7000,0
974383,0,Não Informado
974372,0,Não Informado
974356,0,0
974931,0,0
974867,0,0
974878,0,0
974994,0,0
975023,0,0
975028,0,0
974955,0,0
974698,0,0
974699,120000,0
974630,$ 100000,0
974644,31500,Não Informado
974718,0,0
974744,0,0
974746,0,Não Informado
973705,0,0
973703,0,0
973714,0,0
973778,0,0
973488,0,0
973471,0,0
973468,0,0
973587,0,0
973612,0,0
973628,0,0
974053,0,0
974069,0,0
974085,0,0
974051,0,0
974036,0,0
974037,0,0
974161,0,0
974189,0,0
974112,0,0
974101,0,0
973912,0,0
973838,0,0
974000,0,0
969778,0,0
969709,0,0
969733,0,0
969867,0,0
969874,0,0
969807,0,0
969702,0,0
969564,0,0
969549,0,0
969617,0,0
969605,0,0
969618,N/A,0
970155,0,0
970177,0,Unknown
970194,0,0
970282,750,0
970296,52651,0
970213,0,0
969899,0,0
969892,0,0
970085,0,0
970031,0,0
969053,0,0
969044,0,Não Informado
968774,0,0
968779,0,0
968704,0,0
968736,0,Unknown
968752,0,0
968866,10600,0
969357,0,Unknown
969381,N/A,0
969383,0,0
969391,0,0
969390,0,0
969492,0,0
969449,0,0
969173,0,0
969180,0,0
969192,0,0
969195,N/A,0
969247,0,0
969219,0,0
971285,0,0
971283,0,0
971290,0,0
971407,0,0
971403,0,0
971366,0,0
971170,0,0
971232,0,0
971253,0,0
971197,N/A,0
971192,0,0
971756,0,0
971773,N/A,0
971734,0,0
971792,0,0
971516,0,0
971468,0,0
971495,0,0
971501,0,0
971512,0,0
971650,15000,0
971673,0,0
971681,0,0
971622,0,0
971628,15000,0
970585,0,0
970613,0,0
970561,0,Não Informado
970564,0,0
970671,0,0
970691,0,0
970692,0,Não Informado
970698,0,0
970709,0,0
970634,0,0
970622,0,0
970654,0,0
970378,0,0
970381,0,0
970384,0,0
970348,0,0
970461,0,0
970490,0,0
970413,6000,0
970994,0,0
970931,N/A,0
970948,0,0
971065,0,0
971031,0,0
971046,0,0
970784,0,Não Informado
954231,0,0
954282,0,0
954039,0,0
954038,380,0
954029,0,0
954058,0,0
954178,0,0
954566,0,0
954699,0,0
954710,0,0
954439,0,0
954443,0,0
954392,0,0
953536,0,0
953535,0,0
953662,0,0
953602,0,0
953583,N/A,0
953386,0,0
953388,0,0
953392,0,0
953394,0,0
953317,N/A,0
953466,0,Unknown
953467,0,0
953473,0,Unknown
953396,0,0
953896,0,0
954019,0,0
953725,1000,200
953754,N/A,0
953713,0,0
953766,0,0
955745,0,0
955671,0,Unknown
955686,$ 100000,0
955790,N/A,0
955791,0,Não Informado
955510,0,Não Informado
955531,0,0
955548,0,0
955470,0,0
955631,0,0
955568,0,0
955600,0,0
956093,0,0
956097,0,0
956121,0,0
956128,0,0
956057,0,0
956051,0,0
956160,0,0
955905,0,0
955916,0,0
956004,0,0
955955,0,0
955462,275000,0
955020,0,0
954970,0,Unknown
955066,0,0
954795,0,0
954774,0,0
954770,0,0
954878,0,0
954892,0,Unknown
954894,0,0
954870,0,0
955353,16000,0
955358,0,0
955302,USD 2,0
955421,0,0
955459,0,0
955382,0,0
955179,0,Unknown
955189,0,0
951312,0,0
951334,0,0
951279,0,0
951276,0,0
951407,0,0
951398,0,0
951437,0,0
951393,0,0
951364,0,Unknown
951376,0,0
951380,0,0
951131,0,0
951149,0,Unknown
951113,0,Não Informado
951090,0,0
951217,0,0
951245,N/A,0
951184,0,0
951181,0,Unknown
951211,0,0
951168,0,0
951188,0,0
951203,0,0
951206,0,Não Informado
951208,0,0
951713,0,0
951723,0,0
951724,0,0
951731,0,0
951801,0,0
951773,0,0
951539,0,0
951459,0,0
951476,0,0
951632,0,0
951617,0,0
951619,0,0
951577,0,0
951603,0,0
950542,0,0
950573,0,0
950497,0,0
950636,0,0
950639,$ 5000,0
950661,0,0
950628,N/A,0
950626,0,0
950613,0,0
950380,0,0
950383,0,0
950389,0,0
950354,0,0
950318,0,0
950331,0,Não Informado
950348,0,0
950416,0,0
950425,0,Não Informado
950433,0,0
950668,0,0
950889,N/A,0
951036,0,Não Informado
951048,0,0
951051,0,0
951056,0,0
951030,0,0
951007,N/A,0
951019,0,Não Informado
951022,0,0
950677,0,0
950694,0,Não Informado
950848,0,0
950866,0,0
950878,0,0
950787,0,0
950802,0,0
950816,0,0
950817,0,Não Informado
950820,0,0
952784,0,0
952769,0,0
952804,0,0
952807,0,Não Informado
952893,0,0
952869,0,0
952570,0,0
952709,0,0
952728,0,0
953166,0,0
953184,0,Não Informado
953116,0,0
953123,0,0
953254,0,Unknown
952958,0,0
952953,0,0
952094,0,0
952028,0,Não Informado
952022,0,Não Informado
952152,0,0
952189,N/A,0
952130,0,0
952020,0,0
951910,0,0
951861,0,0
951864,0,0
951870,0,0
951930,0,0
951988,0,0
951975,0,0
951948,N/A,0
951955,0,0
951959,0,0
952433,0,0
952392,N/A,0
952390,0,0
952407,13140,0
952424,0,0
952200,0,0
952546,0,0
952269,0,0
952289,0,0
952203,0,0
952235,0,0
952349,0,0
952356,0,0
952318,0,0
960264,0,0
960299,1200000,0
960313,0,0
960245,0,0
960363,0,0
960329,0,0
960343,0,0
960352,0,0
960082,234000,0
960080,N/A,0
960072,0,0
960111,0,0
960042,0,0
960033,2470000,Unknown
960025,0,0
960044,0,0
960046,0,0
960058,0,0
960061,3000,0
960115,0,0
960198,0,0
960208,0,0
960175,N/A,10000000
960135,4900000,0
960133,0,Não Informado
960151,0,0
960153,0,0
960682,0,0
960645,0,0
960669,250000,0
960805,0,0
960748,0,0
960475,0,0
960462,0,0
960486,0,0
960518,0,0
960451,0,0
960588,0,Unknown
960594,0,0
960592,0,0
960542,0,Não Informado
960537,0,0
960576,0,0
960557,700,0
960565,N/A,0
960569,0,0
959503,0,0
959515,0,0
959471,0,0
959485,0,0
959594,0,0
959604,0,0
960020,0,0
959324,15000,0
959295,0,0
959405,0,0
959420,0,0
959421,0,0
959395,3600000,Unknown
959365,0,0
959891,0,0
959908,0,0
959879,0,0
959864,0,0
959930,0,0
959976,0,0
959686,0,0
959683,0,0
959698,0,0
959659,0,Não Informado
959669,0,0
959719,0,0
959788,$ 6000,0
959761,0,0
961830,N/A,0
961817,0,0
961923,0,0
961919,0,0
961905,0,0
961876,0,Não Informado
961891,0,0
961598,0,0
961613,0,0
961616,0,0
962183,0,0
962180,0,Unknown
962178,0,0
962188,0,0
962207,0,Unknown
962161,0,0
962211,0,0
962288,0,0
962305,0,0
962306,0,0
962311,0,0
962213,100,Não Informado
962242,N/A,0
962043,0,0
962047,2000,0
961084,0,0
961027,20000,0
961027,20000,0
961012,0,0
961047,0,0
961168,0,0
961137,0,0
961138,0,0
960884,0,0
960917,0,0
960842,0,0
960838,0,0
960844,0,0
960847,0,0
960864,0,0
960974,0,Unknown
960922,0,0
960935,0,0
960925,0,0
960924,0,0
960942,0,0
960961,0,0
961457,0,0
961409,0,0
961403,0,0
961556,N/A,0
961569,0,0
961528,0,0
961517,0,0
961268,0,0
961270,2200,0
961207,0,0
961289,0,0
961365,0,0
961386,N/A,6130000
961338,N/A,0
961337,0,0
961303,0,0
961330,0,0
959266,100,0
957226,0,0
957221,0,0
957253,0,0
957152,0,0
957207,1500,0
957208,0,0
957343,0,Não Informado
957280,0,0
957304,0,0
957024,0,Não Informado
957052,N/A,0
957137,0,0
957601,0,0
957567,0,0
957598,0,0
957687,0,0
957702,USD 1600,0
957707,0,0
957402,0,0
957400,0,Não Informado
957430,0,Unknown
957444,0,0
957504,0,0
956971,0,0
956493,USD 250,0
956486,2250,0
956477,0,0
956460,0,0
956503,0,0
956506,0,0
956512,0,0
956521,0,0
956420,0,0
956447,0,0
956448,0,0
956589,0,0
956585,N/A,0
956600,0,Não Informado
956615,0,0
956543,0,0
956277,0,0
956282,0,0
956272,0,0
956270,0,0
956294,0,0
956299,N/A,0
956301,15000,0
956304,0,0
956310,0,0
956262,0,0
956371,0,0
956319,0,0
956318,100000,0
956616,N/A,0
956837,0,0
956797,0,0
956819,0,0
956946,5095,0
956956,0,0
956961,0,0
956964,3700000,0
956921,0,Não Informado
956920,0,0
956889,0,0
956885,0,Não Informado
956917,0,0
956919,0,0
956791,0,0
956673,0,0
956731,0,Unknown
958855,0,0
958589,0,0
958626,0,0
958745,N/A,0
958708,0,0
958700,0,0
958720,N/A,0
958733,0,0
958734,0,0
958669,0,0
959171,0,0
959125,0,0
958998,N/A,0
958965,0,0
959098,0,0
959041,0,0
959046,0,0
957998,0,0
957999,N/A,0
958010,0,0
958064,0,0
958030,0,0
958021,0,0
958039,0,0
957794,0,0
957819,0,0
957850,0,0
957839,0,0
957835,0,0
957863,0,0
958357,0,0
958346,0,0
958469,0,0
958502,0,0
958435,0,0
958422,0,0
958163,0,0
958155,0,0
958171,0,0
958173,0,Unknown
958177,0,0
958136,0,0
958298,0,0
958295,0,0
958247,0,0
958293,N/A,Unknown
958263,0,0
886138,0,0
886166,0,0
886079,0,0
886164,0,0
886185,0,Não Informado
886209,0,0
885971,0,0
885975,0,0
885980,0,0
885933,7,0
885938,0,0
885986,0,0
886003,0,0
886005,0,0
886015,0,0
886501,0,0
886514,0,0
886481,0,0
886442,0,0
886459,0,0
886581,0,0
886540,0,0
886553,0,0
886427,0,0
886400,0,0
886365,N/A,0
885903,$ 12000,0
885333,0,0
885317,0,Não Informado
885313,0,0
885339,0,0
885346,0,Não Informado
885415,0,Não Informado
885405,0,0
885312,0,0
885250,0,0
885281,0,0
885296,0,Não Informado
885224,0,0
885217,0,0
885794,0,0
885802,0,0
885804,0,0
885720,0,0
885867,0,0
885831,0,0
885832,0,0
885838,0,0
885583,0,0
885588,N/A,0
885517,0,0
885548,0,0
885667,0,0
885593,0,0
885658,0,Não Informado
885690,0,Unknown
885596,0,Não Informado
885603,0,0
885615,USD 1159,Não Informado
885620,0,0
887599,2200,0
887601,0,0
887544,0,0
887551,0,0
887608,0,0
887640,0,0
887654,0,0
887423,0,0
887427,0,0
887401,0,0
887460,0,0
887450,0,0
886629,0,0
887901,0,0
887917,0,0
887985,0,0
888051,0,0
888073,0,0
888084,0,0
887715,0,0
887723,0,Não Informado
887739,0,0
887749,0,Unknown
887888,N/A,0
887862,0,0
887866,0,0
887886,0,0
886872,0,0
886970,20000,0
886678,0,0
886760,0,0
886747,0,0
886749,0,0
886758,0,0
887223,0,0
887182,0,0
887208,0,0
887217,0,0
887320,0,0
887337,0,0
887275,0,0
887300,0,Não Informado
887177,0,0
887176,0,0
887008,0,Não Informado
887016,0,0
887149,0,0
887151,0,0
887137,0,0
887167,N/A,0
887169,0,0
887173,0,0
887108,750.0K,0
882945,0,0
882979,0,0
882876,0,0
882994,0,0
883059,0,0
883079,0,0
883095,N/A,0
883011,0,0
883006,0,0
883023,0,0
883026,0,0
883027,0,0
883030,0,0
882706,0,0
882748,0,0
882668,0,0
882678,0,0
882699,0,0
883357,0,0
883392,0,0
883310,0,0
883331,0,0
883333,0,0
883456,0,0
883408,0,0
883396,0,0
883179,7500,0
883136,0,0
883137,0,0
883271,0,0
883288,132925,5000
883243,0,0
883219,0,0
883226,0,0
882108,0,0
882109,0,0
882042,0,0
882128,0,0
882191,0,0
882185,0,0
882148,0,0
882162,N/A,0
882020,N/A,0
881887,N/A,0
881880,0,0
881877,0,0
881902,0,0
881837,0,0
881856,0,0
881969,0,0
882003,0,0
881935,0,0
881930,0,0
881925,0,0
881946,0,0
882516,0,Unknown
882521,0,0
882506,0,Não Informado
882452,N/A,0
882486,0,0
882449,0,0
882467,0,Não Informado
882468,0,0
882476,0,0
882611,0,0
882629,0,0
882572,0,0
882593,15000,0
882292,0,0
882287,0,0
882297,0,Unknown
882300,N/A,Unknown
882304,0,0
882305,0,0
882306,0,0
882307,0,0
882308,0,0
882245,0,0
882269,0,0
882400,0,0
882399,0,0
882406,0,0
882407,0,0
882417,0,0
882420,0,0
882370,0,0
882342,167,0
883599,0,0
884631,0,0
884611,0,Unknown
884722,0,0
884709,0,0
884746,N/A,0
884750,N/A,0
884703,0,0
884538,0,0
884496,0,0
884516,0,0
884517,3500,0
884752,0,0
884992,0,0
885008,1770000,0
884958,175,0
885103,0,0
884813,0,0
884796,0,0
884830,N/A,0
884836,0,Unknown
884763,0,0
884759,0,0
884781,0,0
884785,0,0
884887,0,0
884926,0,0
884866,0,0
883868,0,0
883874,0,0
883875,0,0
883882,0,0
883883,0,Não Informado
883887,N/A,0
883815,0,0
883842,0,0
883804,0,0
883979,N/A,0
883983,0,0
883942,0,0
883950,0,0
883665,0,0
883691,0,0
883693,0,0
883764,0,0
883747,7.0K,0
883787,0,Unknown
883734,0,0
883735,0,0
884278,0,0
884215,0,0
884207,0,0
884242,N/A,0
884359,0,0
884356,100,0
884352,0,0
884087,0,0
884044,0,0
884139,0,0
891987,0,0
891957,0,0
891993,0,0
892069,0,0
892081,0,0
892079,0,0
892087,0,0
892017,0,0
892024,0,0
891811,0,0
891748,0,0
891743,0,0
891851,0,0
891852,0,0
891855,4000,0
892328,0,0
892332,0,0
892443,0,0
892440,0,0
892407,0,0
892405,0,0
892431,0,0
892175,0,0
892185,0,0
892195,0,Não Informado
892118,0,Unknown
892132,0,0
892277,0,0
892284,0,0
892212,0,0
892242,0,0
892243,0,0
891740,0,0
891255,0,0
891280,0,0
891234,0,0
891354,0,0
891086,0,0
891089,0,0
891067,0,Não Informado
891030,0,0
891028,0,0
891049,0,0
891166,0,0
891122,0,0
891702,2000,0
891699,0,0
891653,5.0K,0
891691,0,0
891645,0,Não Informado
891436,0,0
891431,0,0
891429,0,0
891447,0,0
891448,0,0
891459,0,0
891538,0,0
893509,0,0
893507,0,0
893516,0,0
893466,0,0
893477,640000,0
893480,0,Unknown
893484,0,0
893485,0,0
893487,0,0
893491,0,0
893325,0,Não Informado
893324,0,0
893302,35000,0
893417,0,0
893429,0,0
893409,0,0
893381,0,0
893380,0,0
893383,0,0
893384,0,0
893388,0,0
893397,0,0
893402,0,0
893888,0,0
893847,0,0
893839,0,0
893856,0,0
893868,0,0
893871,0,8000000
894024,0,0
893945,0,0
893977,74000,0
893650,0,0
893653,0,0
893779,0,0
893264,0,0
892730,20000,0
892773,0,0
892687,0,0
892682,0,0
892568,0,0
892566,0,0
892563,0,0
892573,0,0
892574,0,0
892548,0,0
892506,0,0
892499,0,0
892529,0,0
892532,2000,0
892597,0,Não Informado
892662,0,0
892664,0,0
892669,0,Não Informado
892609,0,0
892620,0,0
893149,0,0
893094,0,0
893098,$ 1200,0
893090,0,0
893089,0,0
893242,0,0
893243,0,Unknown
893250,0,0
893170,0,0
893179,0,0
893174,0,0
893203,0,0
893084,0,0
892941,0,0
892929,0,0
892951,0,Não Informado
892952,0,0
892902,0,0
892907,0,0
892988,0,0
892989,0,0
893023,0,0
888088,0,0
889046,210000,0
889041,0,0
889061,0,0
889070,0,Não Informado
889120,0,0
888849,0,0
888850,0,0
888930,0,0
889389,0,Não Informado
889408,0,0
889356,0,0
889423,0,0
889198,0,Não Informado
889167,0,Unknown
889305,0,0
889312,0,0
889252,0,0
888339,0,0
888297,N/A,0
888293,0,0
888375,0,Unknown
888426,0,0
888465,N/A,0
888402,0,0
888393,0,0
888424,0,0
888392,0,0
888409,0,0
888284,0,0
888113,N/A,0
888118,0,0
888123,0,Não Informado
888135,0,0
888243,0,Unknown
888226,0,0
888240,0,0
888700,0,Não Informado
888474,0,0
888805,0,0
888808,0,Unknown
888812,0,0
888813,0,0
888821,0,0
888486,0,0
888512,0,0
888515,0,0
888630,0,0
888607,0,0
888598,0,0
889539,0,0
890533,0,0
890554,0,0
890591,0,0
890336,0,0
890348,50.0K,0
890365,0,0
890259,0,0
890279,0,0
890284,0,0
890440,0,0
890896,0,0
890921,0,0
890863,0,0
890860,0,0
890852,0,Unknown
890868,0,0
890991,0,0
890948,N/A,0
890946,0,Unknown
890943,0,0
890939,0,0
890936,0,Unknown
890971,0,0
890845,0,0
890706,0,0
890681,0,0
890818,0,Não Informado
890817,0,0
890832,0,0
890835,0,0
890838,0,0
890842,0,0
890801,0,0
890781,0,0
890790,0,0
889777,0,0
889743,0,0
889769,0,Unknown
889739,0,0
889737,150000000,0
889730,0,0
889890,0,0
889821,0,0
889818,1046000,0
889816,0,0
889834,1000,0
889841,0,0
889607,0,0
889593,0,0
889590,N/A,0
889589,0,0
889622,0,Unknown
889555,0,0
889569,40000,Não Informado
889576,0,0
889579,N/A,0
889651,0,0
889674,0,0
889676,0,0
889684,0,0
890119,0,0
890116,N/A,0
890113,23000,0
890091,0,0
890202,0,0
889927,0,0
872976,N/A,Unknown
872927,0,0
872940,N/A,0
872968,0,0
872972,0,0
873076,0,0
873106,N/A,Unknown
873112,0,0
873047,0,0
872796,0,0
872790,0,0
872786,N/A,0
872782,0,0
872821,0,0
872757,0,0
872748,0,0
872760,0,0
872771,0,0
872775,0,0
872776,0,0
872886,0,0
872890,0,0
872879,0,0
872842,0,0
872839,0,0
872837,N/A,0
872862,0,0
873379,0,0
873381,0,0
873402,0,0
873419,700,0
873338,0,0
873360,0,0
873361,0,0
873372,0,0
873375,0,Unknown
873516,20000,0
873529,0,0
873461,0,0
873119,0,0
873270,35000,0
873224,0,0
873226,0,0
873237,0,0
873238,0,0
872190,0,0
872166,0,0
872133,0,0
872142,0,0
872144,0,0
872309,0,0
871928,0,0
872100,0,0
872042,5000,0
872051,70000,0
872314,N/A,Não Informado
872577,0,0
872571,0,0
872597,0,0
872605,0,0
872515,0,0
872545,0,0
872556,0,0
872610,0,0
872720,0,0
872721,N/A,0
872728,0,0
872736,0,0
872739,0,0
872628,0,0
872667,0,0
872378,0,0
872382,0,Unknown
872384,0,0
872386,N/A,0
872327,0,0
872402,0,0
872471,0,0
872463,0,0
872461,N/A,Unknown
872494,0,0
872502,0,Unknown
872457,0,Não Informado
872417,0,0
874625,0,0
874550,0,0
874543,0,0
874539,0,Não Informado
874568,0,0
874586,0,0
874690,0,0
874645,0,0
874657,N/A,0
874666,0,0
874684,0,0
874386,0,0
874424,0,0
874427,0,0
874363,0,0
874511,0,0
874513,0,0
874444,0,0
874442,0,0
874466,0,Não Informado
874479,0,0
875035,0,0
875036,0,0
874968,0,0
874959,350000,0
874983,N/A,Unknown
875106,0,0
875100,0,0
875097,0,Não Informado
875089,0,0
875125,0,0
875060,0,Não Informado
874953,0,0
874829,0,0
874811,0,0
874812,0,0
874789,0,0
874794,0,0
874803,0,0
874804,0,0
874909,0,0
874927,0,0
874946,0,0
874865,USD 15000,Não Informado
874326,0,0
873808,0,0
873801,0,0
873819,0,0
873834,0,0
873777,0,0
873784,0,0
873787,0,0
873903,0,0
873892,0,0
873850,0,0
873871,0,0
873641,0,0
873569,0,0
873582,0,0
873718,0,Unknown
873714,0,0
873658,0,0
873693,0,0
874202,0,0
874206,0,0
874215,0,0
874301,0,0
874295,0,0
874291,0,0
874240,0,0
874277,0,0
874222,0,0
874269,0,0
874112,0,0
874001,0,0
873954,0,0
873950,0,0
873946,150000,0
873962,0,0
873976,0,Unknown
873979,0,0
874027,0,0
874108,0,0
874032,0,0
874036,0,0
874045,0,0
874066,0,0
874052,0,0
874062,0,0
874064,0,0
870003,0,0
869989,0,0
869973,0,0
870103,0,Não Informado
870048,0,0
870047,0,0
870088,0,0
869929,0,Não Informado
869782,0,0
869760,0,0
869803,0,0
869805,0,0
869809,0,0
869814,0,0
869726,USD 10000,0
869811,0,0
869882,0,0
869890,400,0
869915,12000,0
869847,N/A,0
869865,0,0
869874,$ 25000,0
870347,N/A,Não Informado
870353,0,0
870354,0,0
870458,0,0
870485,0,0
870445,0,0
870448,N/A,0
870196,0,0
870223,0,0
870182,0,0
870152,0,0
